Teks_Aspirasi,Biro / Unit
dokter lebih aktif detail mengurus pasien,poliklinik
skkk dipercepat keluarnya,baka
lebih teliti dalam pengeluaran skkk agar tidak dobel,baka
beasiswa diperbanyak,baka
uang panitia dicairkan lebih cepat,baka
situs sim lentera diperbarui tampilannya,baak
kalender akademik di sim diperbarui,baak
situs lentera diupdate mengikuti data prs yg sudah diproses,baak
banyak mahasiswa blm tahu ttg ruang collaborative room,perpustakaan
memperbanyak sofa di perpustakaan,perpustakaan
buku terus diupdate,perpustakaan
harga makanan kantin mahal,kantin
variasi makanan di kantin krg,kantin
kipas di kantin sering mati padahal panas dan lagi ramai,kantin
parkiran gedung motor sudah nyaman tertutup dan ada,ukk
ruang kelas gedung lt lcd dan ac nya sering trouble,uppk
toilet gedung sering bau,uppk
proses proposal maupul lpj tidak perlu terlalu ribet,baka
kepala baka yang sekarang tolong jangan sering emosi dan coba dengarkan mahasiswanya dulu,baka
proses pembuatan ktm yg ribet,baak
website sim dan lentera sering tidak update,baak
poliklinik sudah menjalankan tugasnya dengan baik saran untuk poliklinik tentang jam buka agar diperpanjang,poliklinik
internet cepat tetapi cuma di beberapa tempat saja saran diberi penguat sinyal di semua gedung,puskom
parkiran anta tidak enak karena pasir yang bikin mobil gampang kotor dan akese untuk jalan kaki susah,ukk
skkk kalau bisa apabila ada penarikan dan sejenisnya bisa diberi pemberitahuan atau alasan ditariknya,baka
lentera sebenarnya sangat berguna tetapi jarang digunakan oleh dosen sehingga kegunaannya sedikit kurang,baak
poliklinik agak jauh hanya ada di gedung mungkin bisa buka di gedung atau karena akses lebih mudah untuk mahasiswa gedung dan,poliklinik
fasilitasnya lengkap bisa menunjang kegiatan mahasiswa petra terutama saya sbg mahasiswa arsitektur namun fasilitas nya tergolong tidak dirawat dengan baik banyak coretan pada kkursi dan debu di ruangan,uppk
banyak website sim dan lentera yang membantu,baak
kadang kadang interfacenya lentera agak membingungkan karena banyak tulisan,baak
layanan poli baik dan obat an lengkap di sana,poliklinik
jaraknya jauh kiranya dibuat poliklinik cabang di tiap gedung,poliklinik
internet sudah cukup memadai khususnya di gedung,puskom
ruang kelas juga sudah cukup nyaman untuk proses pembelajaran dan fasilitasnya yang mendukung,uppk
toilet bisa ditambah tissue dan sabun karena itu sangat diperlukan,uppk
untuk proses pengurusan skkk sudah cukup mudah bagi panitia begitu juga dengan lpj serta lainnya,baka
sim sudah sangat mudah untuk digunakan dan semua informasi sudah jelas,baak
situs lentera juga sangat membantu untuk mengakses file pembelajaran di kelas,baak
poliklinik bisa ditambah lagi karena jika hanya agak susah dijangkau jauh,poliklinik
internet wi fi tersedia hampir di semua gedung kampus cukup cepat dan sangat membantu mahasiswa,puskom
tempat parkir yang terbatas,ukk
sangat membantu mahasiswa yg ingin mengajukan beasiswa,baka
memberikan banyak informasi seputar kuliah dan lomba dengan lengkap,baka
membantu mahasiswa mengurus ktm yang hilang,baak
praktis cepat dalam menanggapi urusan akademik,baak
obat tersedia dgn lengkap cukup untuk mahasiswa yang butuh istirahat sakit,poliklinik
parkiran mobil di anta kurang luas sehingga susah parkir kalo jam siang sama mobil lecet waktu jam pulang tanpa pertanggungjawaban,ukk
layanan baka cukup baik di bidang pelayanan kepanitaan dapat dengan mudah bertanya jika ada kesulitan,baka
layanan baak ruangan nya cukup baik informasi keuangan selalu diinfokan lewat email dengan jelas,baak
posisi poli terlalu jauh cth ketika ada anak sakit di gedung harus jalan jauh ke gedung,poliklinik
ruang kelas besar nyaman ac nya dingin,uppk
kantin besar banyak cabang,kantin
perpustakaan besar luas lengkap,perpustakaan
toilet tidak memiliki tissue,uppk
lift gedung sering rusak out of service,uppk
parkiran anta banyak lubang becek,ukk
layanan skkk nya lama kurang cepat dalam memprosesnya,baka
website sim terkadang error corrupt saat ingin menentukan jadwal prs,baak
perbanyak cabang jangan hanya di gedung,poliklinik
tingkatkan publikasi poliklinik agar banyak mahasiswa semakin tahu ttg adanya fasilitas poliklinik,poliklinik
ruang kelas di nyaman,uppk
harga makanan di kantin cenderung sesuai harga anak kampus,kantin
tempat kegiatan kerja kelompok kerkel memadai kj,uppk
toilet di gedung kurang diperhatikan kebersihannya air mati tissu tidak ada,uppk
wifi di gedung belum optimal digunakan,puskom
lahan parkir ukp sangat minim,ukk
pengklaiman skk tidak ribet dan tidak ditulis dalam jangka waktu lama,baka
informasi beasiswa lengkap karena selalu disebar melalui email,baka
pengurusan ktm ribet,baak
pencatatan keuangan kadang tidak sesuai di situs sim,baak
situs sim lentera membantu proses pembelajaran selama di kampus,baak
perbanyak fasilitas kesehatan agar dapat membantu mengobati mahasiswa,poliklinik
perpustakaan sangat lengkap dan nyaman,perpustakaan
kantin makanannya enak dan harganya terjangkau,kantin
internet cukup mudah diakses,puskom
parkiran terlalu jauh,ukk
toilet di beberapa lantai bau,uppk
meja dan kursi di ruang kelas terlihat sudah tua,uppk
skkk sering lambat dikeluarkan,baka
cukup cepat melayani urusan data akademik,baak
posisi agak jauh jadi untuk mahasiswa dari gedung yang jauh jadi susah mengunjungi poliklinik,poliklinik
internetnya cepat dan gampang untuk diakses mahasiswa,puskom
tempat parkir motor terlalu kecil,ukk
beberapa lcd tidak dapat digunakan,uppk
tempat parkir mobil yang jauh,ukk
respon yang diberikan terkait urusan kepanitiaan sangat cepat dan tepat,baka
beasiswa yang diberikan untuk mahasiswa cukup lengkap,baka
tingkatkan server situs akademik sim lentera agar lebih gampang untuk diakses,baak
poliklinik di ukp sangat membantu di saat sakit dan dekat tempatnya dari kost,poliklinik
layanan gratis diberikan obat cepat pelayanannya,poliklinik
perbanyak cabang poli karena jauh dari gedung,poliklinik
makanan di kantin murah murah,kantin
ruang kelas dingin dan nyaman lcd kadang rusak di dan mengganggu pembelajaran,uppk
toilet lantai masih yang jongkok semua,uppk
internet di gedung mulai kelas belakang agak lemot,puskom
skkk mahasiswa suka lama keluar di sim,baka
beasiswa lebih ditujukan untuk yang tidak mampu dan tidak memberi kesempatan untuk yang mampu,baka
transkrip nilai suka lama keluar di sim,baak
data mahasiswa yang cukup ribet harus legalisir dll,baak
poliklinik harus buka cabang agar mudah diakses,poliklinik
perpustakaan lengkap koleksi buku dan film nya,perpustakaan
kantin murah banyak tenant nya,kantin
toilet kadang bau terutama kj shower kadang bocor,uppk
internet gak stabil kurang kenceng,puskom
parkiran sangat kurang luas jauh terutama mobil di gedung ada lahan kosong buat mobil tp gak boleh dipakai,ukk
skkk kadang lambat berbulan baru keluar,baka
beasiswa dari menang lomba kurang sepadan dgn penghargaan yg sudah diraih,baka
revisi proposal dan lpj lebih diperhatikan agar tidak menyusahkan mahasiswa,baka
sudah baik dalam hal layanan transkrip nilai,baak
kalender akademik di situs sim kadang lambat diperbarui,baak
bikin acara untuk cek kesehatan mahasiswa agar lebih interest untuk ke poliklinik,poliklinik
jgn cuman poli diperbanyak biar menarik perhatian mahasiswa buat cek kesehatan ditambah lagi jauh kalau kelas di gedung,poliklinik
kebersihan kantin sudah sangat bagus,uppk
kantin mudah dijangkau makanannya lumayan bervariasi,kantin
kebersihan toilet masih kurang,uppk
parkiran mobil yang jauh masih sangat kurang kapasitasnya,ukk
pelayanan yang diberikan dalam hal informasi beasiswa sangat menarik,baka
staff baka beberapa ada yang kurang ramah,baka
kecepatan dalam penanganan sudah cukup cepat tetapi kadang masih antri panjang dan lama,baak
ruangan student service nyaman untuk menunggu namun antrian legalisir masih cukup lama,baak
antri yang kadang lama sekali untuk mengambil obat,poliklinik
kurangnya dokter yg disediakan,poliklinik
jauh lokasi poli,poliklinik
perpustakaan nyaman dipakai untuk belajar,perpustakaan
fasilitas ruang kelas layak untuk digunakan namun lcd di beberapa kelas warnanya aneh,uppk
parkiran motor dulunya tidak ada penutup tetapi sekarang sudah ada,ukk
toilet cewek sebaiknya disediakan tissue sabun di toilet terlalu cair dan seringkali habis,uppk
kipas angin di kantin saat siang biasanya tidak berfungsi atau menyala padahal suasana saat itu sangat panas,kantin
layanan dalam hal revisi proposal dan lpj lebih follow up ke mahasiswa agar tidak miskomunikasi,baka
ruangan tunggu nyaman mungkin perlu dipertimbangkan untuk adanya sistem antrian online agar tidak terkesan ramai,baak
akses situs sim dan lentera tidak ada masalah namun pemanfaatan oleh dosen kurang,baak
pelayanan sangat baik dalam menangani pasien yang sakit obat obat juga lengkap namun pernah terjadi obat yang diberikan tidak manjur,poliklinik
saran untuk penambahan poliklinik di lokasi yang lebih strategis,poliklinik
kantin disediakan di tiap gedung sehingga tidak bosan,kantin
kebersihan selasar atau lorong gedung baik,uppk
saran untuk memperbanyak bacaan novel,perpustakaan
perpustakaan koleksi buku pelajaran lengkap,perpustakaan
internet sering lemot di beberapa area tertentu,puskom
parkiran mobil terlalu jauh dari gedung kampus,ukk
layanan shuttle seringkali kelamaan menunggu penumpang akhirnya telat masuk kelas,ukk
informatif dalam memberikan info beasiswa tingkatkan,baka
saya belum pernah berurusan langsung dengan baak tetapi untuk sarana pembelajaran sprti sim lentera nyaman digunakan dan sangat membantu,baak
letak poli memang dekat dengan gedung saya namun perlu untuk dipertimbangkan menambah lagi agar lebih mudah diakses mahasiswa gedung lain,poliklinik
pernah beberapa kali ke sana dan obat yang diberikan cukup efektif dan manjur,poliklinik
adanya lift ganjil dan genap sangat membantu agar tidak ramai,uppk
kolam jodoh kj nyaman dipakai utk menunggu kelas dan adanya meja kursi di setiap lantai gedung,uppk
tidak semua toilet kebersihannya sama,uppk
lcd di kelas gedung warnanya sering tidak sesuai hal ini dpt menurunkan minat mendengarkan dosen di kelas,uppk
galon hanya ada di lt sehingga harus capek untuk turun mengambil air minum,uppk
belum pernah datang ke baak untuk situs sim lentera saran saya server nya terus dibenahi agar semakin maksimal,baak
saran saya untuk poliklinik agar lebih aktif membuat acara kesehatan agar menarik minat mahasiswa datang ke sana,poliklinik
ruang kelas sudah ada cctv,ukk
ruang kelas nyaman dan dingin kursi di gedung terbaik,uppk
saat hujan cs selalu siap siaga membersihkan lantai yang basah,uppk
internet yang ada sering terputus,puskom
toilet di area kj sangat bau,uppk
kantin gedung makanannya tidak seenak kantin lainnya,kantin
layanan dalam hal pengurusan skkk yang cenderung lama dikeluarkan,baka
prosedur revisi propoasl atau lpj kadang tidak jelas atau ribet,baka
proses pengurusan skkk kegiatan eksternal juga terkadang ribet sehingga menyusahkan mahasiswa,baka
layanan mahasiswa seperti ganti ktm urus transkrip nilai dibuat lebih mudah,baak
prosedur lupa validasi prs tidak jelas sehingga menyusahkan mahasiswa karna harus bolak balik ke prodi,baak
layanan poli sejauh ini baik mungkin perlu dipertimbangkan utk menambah cabang di gedung lainnya,poliklinik
pernah sekali pergi ke sana namun dokter yang memeriksa kadang terkesan tidak niat tidak detail memeriksa,poliklinik
perpustakaan fasilitas oke mendapatkan kenyamanan dapat fasilitas yang diberikan seperti kopi gratis,perpustakaan
poliklinik memberikan pelayanan yang baik dalam menangani pasien,poliklinik
ruang kelas memiliki meja kursi yang jelek kurang memadai,uppk
baka skkk lama diproses,baka
internet yang kadang error,puskom
layanan skkk yang masih kurang dan lama dan malah membuat orang lain kekurangan skkk karena pembatasan acara,baka
obat yang diberikan sangat banyak variasi dan sangat mudah untuk mendapatkan pelayanan di poliklinik,poliklinik
bantuan keuangan yang diberikan oleh baka sangat membantu mahasiswa yang memiliki permasalahan dengan keuangan perhatian yang diberikan oleh baka kepada mahasiswa juga sangat di apresiasi,baka
banyak toilet di petra yang masih terbilang kotor seperti di eh tissue toilet juga sering kali tidak tersedia,uppk
mohon ketelitian kesamaan sudut pandang dalam baka itu sendiri karena sering berputar putar karena pendapat berbeda dalam suatu studi kasus tapi terima kasih untuk kuliah itu revisi revisi yang sangat membangun acara acara di uk petra,baka
mohon dipertimbangkan lagi untuk pembayaran pembuatan ktm karena sudah banyak pembayaran yang dilakukan khusus untuk kuliah itu sendiri,baak
pelayanan poliklinik sampai saat ini dapat dibilang baik adanya kemudahan untuk berobat disini hanya dengan modal ktm sangat membantu mahasiswa,poliklinik
wifi gedung agak lambat,puskom
parkiran gedung kecil,ukk
poliklinik memberikan pelayanan yang baik dalam menangani pasien,poliklinik
untuk di beberapa toilet toilet sebelah lift dan gedung kurang dijaga kebersihannya,uppk
parkiran kurang dekat dalam gedung namun kuantitas baik shuttle oke kegiatan oke,ukk
lebih ditingkatkan lagi dalam kemudahan menjangkau biro agar adanya masalah dapat dengan baik dilaporkan dan diatasi,baka
lebih dipermudah secara jam buka dan administrasi,baak
sangat baik asal membawa ktm jaminan kesehatan tepenuhi terima kasih poliklinik,poliklinik
kecepatan internet wifi petra bagus,puskom
jangkauan wifi kurang luas,puskom
lcd ruangan rusak,uppk
menaruh lokasi poliklinik lebih strategis lebih terlihat,poliklinik
parkiran di gedung sudah lebih baik karena sudah di pindah dan tidak jauh anti hujan tapi lebih baik kalau di pindah ke lagi,ukk
di gedung sangat sempit kurang luas dan banyak motor yang semena mena,ukk
memberikan kemudahan dalam mendapatkan skkk pengmas dan mempermudah ijin panitia,baka
parkiran gratis sangat convenient bagi mahasiswa yang membawa kendaraan,ukk
ruang kelas ber ac membuat mahasiswa dapat beraktivitas di dalam kelas dg nyaman,uppk
toilet akan lebih baik jika tersedia tissue dan pengharum ruangan,uppk
parkiran di area gedung petra kerap kali full parkiran basement gedung mungkin bisa dibuka untuk mahasiswa,ukk
saran pihak baka mengirim email kepada mahasiswa untuk mengingatkan adanya biaya yang belum dibayar serta konfirmasi bila mahasiswa tersebut sudah membayar,baka
saran setelah prs divalidasi ada layanan untuk membenahi pilihannya terlebih dahulu sebelum prs hal ini akan membantu mahasiswa mahasiswa semester dan,baak
petugas dan dokter yang ada di poliklinik kurang ramah dan kurang senyum,poliklinik
ruang perpustakaan nyaman,perpustakaan
kantin menyediakan makanan sehat,kantin
internet di gedung lamban,puskom
kursi ruang kelas gedung kurang nyaman,uppk
proses pengajuan skkk eksternal terlalu kompleks,baka
beasiswa seharusnya diberikan kepada mahasiswa berprestasi setiap semester,baka
petugas baak harus lebih ramah,baak
petugas poliklinik kurang ramah memarahi mahasiswa yang sedang sakit,poliklinik
ruang ruang kelas di gedung sudah cukup bersih nyaman dan dingin,uppk
makanan di kantin sekarang sudah lebih bervariasi,kantin
toilet di gedung kotor dan becek terkadang juga agak bau,uppk
skkk keluarnya lama jadi mungkin bisa lebih diperbaiki,baka
poliklinik sidah bagus penanganan cepat serta profesional,poliklinik
internet di ukp cepat,puskom
makanan di kantin juga enak dan murah,kantin
kebersihan toilet harus diperhatikan,uppk
tempat parkir terlalu jauh,ukk
ruang kolaboratif di perpustakaan harus ditambah karena terlalu sedikit,perpustakaan
sebaiknya pemberitahuan mengenai beasiswa dan bantuan keuangan lebih diberitahukan lebih banyak agar mahasiswa banyak yang tahu,baka
mempermudah layanan jika terjadi kehilangan ktm dan mengenai informasi akademik dan transkrip nilai,baak
sebaiknya poliklinik juga buka di atau agar lebih dekat,poliklinik
internet gratis good,puskom
shuttle nya diperbanyak,ukk
jangan terlalu banyak prosedur yang berbelit,baka
membantu memproses administrasi,baak
perpustakaan nyaman digunakan utk menunggu kelas sambil belajar baca buku,perpustakaan
banyak kantin shg bervariasi tidak bosan,kantin
parkiran motor di gedung sempit,ukk
toilet terkadang airnya mati,uppk
di beberapa area tertentu internet kadang terputus,puskom
skkk biasanya lemot dikeluarkan di sim,baka
saran saya perbanyak beasiswa dgn target ke mhs yg secara ekonomi kurang mampu,baka
proses layanan administrasi akademik sudah baik,baak
tingkatkan keramahan staff baak agar mahasiswa tdk merasa enggan ke sana,baak
membuka cabang atau semacam apotek kecil di gedung lain,poliklinik
bikin acara amal kesehatan yg menarik minat mhs utk berobat ke poliklinik,poliklinik
terima kasih utk para satpam yg peka membantu menyebrangkan mahasiswa,ukk
ruang kelas seperti studio di view pemandangannya bagus shgga nyaman digunakan belajar,uppk
kantin gedung harganya lebih mahal daripada kantin lain,kantin
lift di gedung sering trouble,uppk
toilet perempuan belum ada tissue padahal kadang sangat diperlukan,uppk
staff di baka ada beberapa yg kurang ramah terhadap mahasiswa,baka
layanan informasi beasiswa sudah uptodate terus perbanyak beasiswa agar membantu mahasiswa yg kesulitan,baka
untuk penggunaan situs sim lentera sudah baik namun kadang kalender akademik telat diperbarui,baak
server terus ditingkatkan agar memudahkan proses prs,baak
menambah cabang di gedung lain agar memudahkan utk mahasiswa yg ingin berobat,poliklinik
membuat publikasi atau dokumentasi utk mempromosikan poliklinik ke mahasiswa,poliklinik
variasi makanan di kantin lebih banyak sehingga tdk mudah bosan,kantin
ruang kelas sudah dilengkapi dengan ac yg dingin sehingga enak dipakai utk belajar,uppk
harga makanan di kantin cenderung lebih mahal,kantin
perpustakaan kadang di jam siang terlalu ramai,perpustakaan
koneksi internet di gedung kadang lag bahkan terputus,puskom
beberapa lift di gedung sering out of service,uppk
parkiran mobil di anta jauh dan sering bikin mobil saya kotor karena hujan dan debu,ukk
informasi beasiswa sudah uptodate melalui email,baka
mungkin bisa dibuatkan sistem antrian online agar student service tidak penuh,baak
lebih sering utk mengadakan acara promosi seputar kesehatan utk menarik minat mahasiswa,poliklinik
koleksi buku di perpustakaan banyak dan lengkap jg nyaman namun kadang terlalu dingin,perpustakaan
toilet di gedung sudah bersih mungkin perlu ditambah tissue utk toilet cewek,uppk
shuttle kadang terlalu lama menunggu penumpang akhirnya kadang telat kelas,ukk
parkrian anta saat musim hujan becek dan bikin mobil kotor,ukk
beasiswanya diperbanyak diperluas jangkauannya utk mahasiswa yg krg mampu,baka
skkk di sim kadang tidak update selama berbulan bulan,baka
layanan administrasi sudah sangat membantu mahasiswa,baak
mungkin perlu untuk menambahkan cabang poli di gedung lain agar lebih mudah dijangkau,poliklinik
tingkatkan kualitas fasilitas kesehatan dokter dan obat nya,poliklinik
layanan shuttle sudah baik dlm mengantar mahasiswa mungkin perbanyak saja,ukk
pengawasan kampus masih krg krna ada kejadian pencurian laptop yg tidak terurus,ukk
ada poin skkk yang ditarik kembali tetapi tidak diberikan alasan jelas,baka
mungkin diperbanyak di gedung lain agar utk berobat lebih mudah,poliklinik
ruang kelas selalu bersih karena cs yg giat membersihkan kursi besi di gedung tidak nyaman dipakai selama jam pelajaran bahkan pernah terluka karna terkena paku,uppk
toilet terkhususnya di kj kadang berbau tidak sedap,uppk
lift di gedung menuju perpustakaan pernah trouble,uppk
parkiran mobil mungkin bisa dipindahkan ke gedung agar lebih dekat dgn kampus,ukk
koneksi internet di uk petra masih belum optimal karena sering terputus dgn sendirinya,puskom
baka terkesan ribet dalam mengurus revisi proposal maupun lpj kadang ada perbedaan pandangan pendapat dari pengurusnya sendiri,baka
terkadang ada kesalahan input poin skkk sehingga kedobelan,baka
pelayanan dlm hal administrasi dan info akademik sudah informatif dan membantu,baak
poliklinik sebaiknya buka cabang di gedung lain agar mahasiswa tidak malas jalan ke sana,poliklinik
antrian ketemu dokter kadang lama padahal tidak banyak pasien,poliklinik
layanan fasilitas sistem elektronik mengenai pembayaran di kantin ataupun tempat tempat lain yang masih belum memadai saya mewakili rekan mahasiswa sudah menyampaikan hal ini langsung ke kaprodi informatika semoga dalam waktu dekat penelitian mengenai money kartu tanda mahasiswa dapat segera dilaksanakan untuk memajukan digital leader yang memanfaatkan teknologi informasi tanpa membatasi tatap muka dengan orang orang disekitar terima kasih,kantin
mampu menjawab pertanyaan dan memberikan kesan baik untuk rekan rekan mahasiswa yang ingin berkonsultasi mengenai kegiatan kemahasiswaan pengajuan skkk dan sebagainya,baka
masih menggunakan kertas yang notabene tidak go green diharapkan dalam waktu dekat sistem informasi dan pengumpulan data bisa dilakukan lewat digital secara keseluruhan,baka
baik dari segi pelayanan dalam permintaan pengajuan mengenai bagian akademik,baak
terkadang staff melihat status ekonomi sosial sehingga terdapat penyimpangan penyimpangan dari sikap maupun layanan yang semestinya dilakukan secara global dan menyeluruh,baak
tidak segan memberikan obat obatan agar mahasiswa masyarakat dapat segera sembuh dari penyakitnya,poliklinik
terkadang terlalu banyak obat belum tentu membuat pasien jadi sembuh,poliklinik
peningkatan kualitas shuttle sangat dirasakan semester ini dibandingkan dengan tahun tahun sebelumnya hal ini dibuktikan dengan berkurangnya jumlah mahasiswa yang menunggu shuttle tiba secara drastis jika dibandingkan dengan tahun lalu,ukk
layanan toilet kurang memperhatikan persediaan tissue saya merupakan pengguna toilet gedung dan selama tahun saya kuliah belum pernah melihat adanya persediaan tissue di setiap kabin toilet,uppk
proses pengajuan proposal kegiatan yang cukup lebih cepat dibandingkan tahun sebelumnya,baka
persetujuan dan pencairan dana dari lpj kegiatan masih tergolong lama sampai bulan lebih,baka
sim dapat diakses dengan mudah dan jarang nge hang,baak
pelayanan pembuatan ktm hilang masih tergolong dengan antrean yang cukup panjang dan lama,baak
serta ketersediaan obat obatan yang cukup lengkap,poliklinik
pelayanan receptionist dan dokter yang sudah cukup tanggap akan kebutuhan mahasiswa yang sakit,poliklinik
kurangnya publikasi akan layanan apa saja yang disediakan oleh poliklinik sehingga mahasiswa kurang aware akan adanya poliklinik,poliklinik
fasilitas yg terdapat di perpustakaan sudah sangat baik bukan hanya buku buku yg lengkap tetap juga fasilitas seperti kursi yg nyaman musik penerangan dan juga minuman yg dimana dapat membuat mahasiswa merasa nyaman dan akan lebih produktif,perpustakaan
toilet yg digunakan kadang kadang bau dan air yg ada sering mengalir keluar dan membuat becek,uppk
internet saya percaya kalo ukp sudah memberikan layanan internet yg terbaik tapi sering sekali lemot,puskom
ruang kelas yg tersedia sudah nyaman dan membuat mahasiswa lebih fokus untuk belajar,uppk
informasi yg diberikan sudah sangat baik dan membantu mahasiswa dalam mencari informasi khususnya dalam hal beasiswa yg tersedia,baka
sudah ada alur yg baik dalam lpj dan sangat mempermudah,baka
layanan dalam proses skkk cukup lama di tunggu,baka
pelayanan dalam mengurus ktm yg hilang sangat mudah dan pelayanan yg diberikan sangat baik,baak
pelayanan yg diberikan dokter sangat ramah,poliklinik
kadang obat yg diberikan tidak mujarab dan tidak sesuai,poliklinik
parkir sepeda motor gedung sudah baik,ukk
makanan di kantin dan sudah enak,kantin
internet tidak stabil sehingga kurang bisa dipakai,puskom
ruang kelas gedung kurang dingin ac nya kursi banyak yang rusak,uppk
toilet kadang sabun tidak ada,uppk
baka sudah baik dalam melayani mahasiswa untuk keperluan kemahasiswaan nya,baka
pelayanan baak sudah baik dan sangat membantu untuk urusan administrasi,baak
ada fasilitas air isi ulang yang membantu mahasiswa,uppk
tersedia banyak kursi di lorong atau selasar untuk belajar,uppk
internet di kampus cepat dan membantu perkuliahan,puskom
kelas di gedung lantai ada yg lcdnya warna display jadi kekuningan hijau pink,uppk
loker di perpustakaan sudah tua sehingga kadang sulit dibuka,perpustakaan
internet kampus tidak mengcover semua gedung gedung seperti dan sinyalnya kurang bagus,puskom
situs sim dan lentera membantu proses belajar perkuliahan,baak
situs sim tidak ada tampilan untuk mobile version sehingga repot jika diakses lewat smartphone,baak
sanitasi bersih,uppk
fasilitas di lab komputer lengkap,puskom
wifi atau internet lambat,puskom
obat dan pelayanan gratis,poliklinik
pernah salah dikasih obat atau malpraktik,poliklinik
parkiran motor nyaman luas tertutup,ukk
perpus nyaman wifi cepat ada tempat untuk tidur dan beristirahat ada cafe,perpustakaan
toilet hampir semua gedung bersih dan nyaman jika ada kerusakan perbaikan cepat,uppk
koleksi buku yg bukan untuk akademi banyak yang lawas tidak update sprti buku rohani,perpustakaan
parkiran terbatas sempit,ukk
baka sangat membantu dalam memberikan informasi mengenai beasiswa,baka
layanan baka dalam proses skkk sangat lama,baka
layanan di baak sangat membantu dalam pergantian ktm yang hilang,baak
situs sim dan lentera seringkali tidak update dan error,baak
layanan poliklinik sangat membantu dalam mengobati mahasiswa dan juga tidak dipungut biaya,poliklinik
layanan spesialis terbatas,poliklinik
proses untuk mengurus skkk sekaeang menjadi lebih mudah,baka
terkadang pelayanan mereka menjadi sangat lama terutama jika berhubungan dengan beasiswa dan skkk akpres,baka
pergantian ktm yang hilang dengan proses yang sangat cepat,baak
membantu dalam memberikan pelayanan kesehatan bagi mahasiswa tanpa dipungut biaya,poliklinik
kurang bisa membaca situasi darurat dan terlalu kaku dalam mengikuti prosedur sehingga tidak bisa tanggap ketika mahasiswa mengalami suatu kecelakaan di saat poli belum buka,poliklinik
pelayanan staff di puskom sangat ramah,puskom
pelayanan staff perpustakaan bagi mahasiswa skripsi sangat baik dan membantu dalam pencarian jurnal dan buku,perpustakaan
tempat sampah yang sudah disediakan di tempat yang strategis,uppk
pelayanan poli ukp sangat baik,poliklinik
ruangan avt dan audit yang membantu dalam acara besar,uppk
terdapat beberapa ruangan di yang fasilitasnya kurang ac mati dan kursi bayak coretan tidak terawat,uppk
taman yang ada di depan tidak terawat dengan baik,uppk
toilet yang belum dilengkapi dengan tissu dan juga di beberapa gedung ada yang mengalami kerusakan,uppk
internet yang belum sampai di beberapa area petra lantai gedung tidak terlalu lancar beberapa area di perpustakaan juga kurang lancar,puskom
harga makanan yang di kantin lebih mahal dan belum bervariasi,kantin
lingkungan di sekitar ruangan bem uppk dll masih belum terawat banyak kucing yang membuang kotorannya di sana pelayanan cleaning service harus lebih ditingkatkan di tempat seperti ini,uppk
baka sangat membantu dalam pelayanan beasiswa dan juga lomba serta bantuan keuangan,baka
layanan baka mengenai proposal dan juga skkk kadang tidak menentu,baka
layanan di baak sangat emmbantu dalam prosss ktm yang hilang proses pengambilan ijazah alumni legalisir,baak
dalam perubahan data mahasiswa membutuhkan proses yang lama,baak
layanan staf poliklinik sangat membantu dalam pemberian resep obat dan juga kiat menjalankan pola hidup yang sehat gratis juga buat mahasiswa,poliklinik
tempatnya poli yang jauh bagi civitas yang melakukan tugas nya di gedung dan,poliklinik
tempat parkir gedung luas sehingga memudahkan mendapat tempat parkir,ukk
toilet gedung eh seringkali bau tidak enak dan kotor,uppk
baka membantu mahasiswa dengan beberapa kali mengingatkan tentang informasi beasiswa skkk melalui email,baka
layanan baka dalam memproses skkk cukup lama,baka
pelayanan oleh baak sangat ramah dan membantu memberi informasi yang dibutuhkan,baak
situs lentera kadang sulit diakses ketika banyak orang sedang mengakses situs bersamaan,baak
fasilitas poliklinik cukup baik untuk mengobati mahasiswa dan warga sekitar,poliklinik
lokasi poliklinik yang cukup jauh dari pusat universitas sehingga tidak bisa dengan cepat berobat ke poliklinik,poliklinik
makanan di kantin terjangkau,kantin
internet di uk petra lemot di jam sibuk,puskom
ketersediaan isi ulang air minum tidak merata di setiap gedung,uppk
baka membantu proses mengurus beasiswa,baka
pelayanan di baka kurang ramah,baka
baak membantu dalam proses peminjamam ruangan,uppk
proses legalisir khs yang cukup lama,baak
layanan poliklinik sangat membantu mahasiswa yang dari luar kota dan kos dengan uk petra,poliklinik
obat yang diberikan terkadang tidak efektif,poliklinik
cukup tanggap dalam menangani administrasi kemahasiswaan,baka
ruangan kerja yang cukup terlihat padat sehingga saat masuk terlihat ruangannya sempit,baka
informative saat ada mahasiswa butuh informasi akademik,baak
obat yang didapat untuk mahasiswa sangat terjamin kualitasnya,poliklinik
sangat jauh jika ada mahasiswa yang sakit di gedung,poliklinik
kantin gedung juga bersih dan pekerjanya juga rajin membersihkan meja kursi,kantin
toiletnya masih cenderung kotor dan jarang dibersihkan mungkin sehari cuma saja,uppk
baka membantu dalam konsultansi acara,baka
layanan baka yang masih cenderung lama,baka
internetnya yang masih sangat lemot,puskom
sangat menolong mahasiswa yang membutuhkan bantuan keuangan,baka
sangat membantu mahasiswa yang mendadak sakit dan membutuhkan penanganan yang cepat,poliklinik
untuk motor indoor gedung,ukk
penjaga parkir mau membenahi siswa yg parkir sembarangan merapikan,ukk
sudah ramah lingkungan dengan tidak menyediakan tissue,uppk
cs sudah menaruh tanda basah ketika toilet sedang dibersihkan,uppk
ac berfungsi dgn normal,uppk
